meter_id,household_id,timestamp,units_consumed
M020,H020,2026-04-04 15:00:00,0.3
M004,H004,2026-04-04 22:00:00,0.436
M010,H010,2026-04-07 11:00:00,0.265
M009,H009,2026-04-07 16:00:00,0.534
M031,H031,2026-04-10 16:00:00,0.303
M002,H002,2026-04-03 12:00:00,0.422
M018,H018,2026-04-14 12:00:00,0.428
M029,H029,2026-04-20 21:00:00,0.651
M012,H012,2026-04-28 02:00:00,0.073
M005,H005,2026-04-26 21:00:00,0.433
M001,H001,2026-04-25 06:00:00,0.356
M001,H001,2026-04-07 16:00:00,0.243
M017,H017,2026-04-23 18:00:00,0.224
M010,H010,2026-04-01 15:00:00,0.207
M014,H014,2026-04-12 22:00:00,0.729
M026,H026,2026-04-11 20:00:00,1.547
M028,H028,2026-04-24 08:00:00,0.401
M025,H025,2026-04-23 22:00:00,0.801
M008,H008,2026-04-10 11:00:00,0.079
M040,H040,2026-04-24 14:00:00,0.103
M001,H001,2026-04-07 00:00:00,0.124
M003,H003,2026-04-26 15:00:00,0.256
M040,H040,2026-04-10 06:00:00,0.155
M016,H016,2026-04-24 17:00:00,0.057
M008,H008,2026-04-17 23:00:00,0.104
M026,H026,2026-04-25 00:00:00,0.303
M011,H011,2026-04-28 23:00:00,0.346
M027,H027,2026-04-05 02:00:00,0.097
M022,H022,2026-04-28 15:00:00,0.307
M009,H009,2026-04-01 10:00:00,0.525
M030,H030,2026-04-05 19:00:00,0.481
M018,H018,2026-04-11 14:00:00,0.445
M035,H035,2026-04-01 22:00:00,0.81
M014,H014,2026-04-27 06:00:00,0.613
M005,H005,2026-04-02 23:00:00,0.129
M034,H034,2026-04-30 04:00:00,0.19
M012,H012,2026-04-04 08:00:00,0.399
M028,H028,2026-04-15 12:00:00,0.307
M013,H013,2026-04-25 10:00:00,0.123
M012,H012,2026-04-27 06:00:00,0.299
M024,H024,2026-04-12 04:00:00,0.154
M033,H033,2026-04-08 09:00:00,0.254
M013,H013,2026-04-19 15:00:00,0.134
M024,H024,2026-04-11 05:00:00,0.393
M011,H011,2026-04-02 10:00:00,0.37
M027,H027,2026-04-25 19:00:00,0.871
M022,H022,2026-04-30 13:00:00,0.343
M011,H011,2026-04-19 04:00:00,0.248
M007,H007,2026-04-13 12:00:00,0.152
M027,H027,2026-04-12 16:00:00,0.378
M006,H006,2026-04-18 12:00:00,0.412
M016,H016,2026-04-21 09:00:00,0.04
M027,H027,2026-04-13 17:00:00,0.382
M012,H012,2026-04-18 06:00:00,0.387
M024,H024,2026-04-30 10:00:00,0.413
M030,H030,2026-04-26 20:00:00,0.523
M015,H015,2026-04-15 22:00:00,0.697
M025,H025,2026-04-22 16:00:00,0.554
M035,H035,2026-04-05 06:00:00,0.723
M034,H034,2026-04-30 02:00:00,0.132
M028,H028,2026-04-01 06:00:00,0.516
M029,H029,2026-04-12 12:00:00,0.486
M015,H015,2026-04-19 22:00:00,0.92
M032,H032,2026-04-12 04:00:00,0.117
M023,H023,2026-04-01 16:00:00,0.567
M037,H037,2026-04-15 00:00:00,0.048
M031,H031,2026-04-17 00:00:00,0.174
M020,H020,2026-04-10 07:00:00,0.329
M011,H011,2026-04-13 23:00:00,0.303
M013,H013,2026-04-12 22:00:00,0.259
M018,H018,2026-04-12 04:00:00,0.232
M007,H007,2026-04-15 13:00:00,0.158
M011,H011,2026-04-26 18:00:00,0.946
M036,H036,2026-04-15 00:00:00,0.089
M038,H038,2026-04-07 10:00:00,0.39
M010,H010,2026-04-15 17:00:00,0.374
M019,H019,2026-04-17 13:00:00,0.363
M001,H001,2026-04-04 15:00:00,0.264
M035,H035,2026-04-13 07:00:00,0.869
M005,H005,2026-04-26 17:00:00,0.26
M032,H032,2026-04-19 23:00:00,0.232
M013,H013,2026-04-03 04:00:00,0.061
M038,H038,2026-04-03 13:00:00,0.388
M019,H019,2026-04-23 04:00:00,0.189
M012,H012,2026-04-14 12:00:00,0.255
M033,H033,2026-04-02 14:00:00,0.163
M029,H029,2026-04-24 05:00:00,0.202
M004,H004,2026-04-14 08:00:00,0.365
M001,H001,2026-04-01 20:00:00,0.672
M014,H014,2026-04-15 06:00:00,0.625
M003,H003,2026-04-10 06:00:00,0.288
M009,H009,2026-04-13 17:00:00,0.764
M038,H038,2026-04-29 18:00:00,0.607
M017,H017,2026-04-18 04:00:00,0.067
M004,H004,2026-04-26 21:00:00,0.516
M024,H024,2026-04-26 06:00:00,0.688
M001,H001,2026-04-30 17:00:00,0.366
M017,H017,2026-04-06 20:00:00,0.329
M012,H012,2026-04-02 21:00:00,0.481
M013,H013,2026-04-01 16:00:00,0.13
M026,H026,2026-04-23 09:00:00,0.446
M002,H002,2026-04-18 14:00:00,0.309
M035,H035,2026-04-11 04:00:00,0.294
M001,H001,2026-04-06 23:00:00,0.237
M035,H035,2026-04-08 02:00:00,0.232
M035,H035,2026-04-27 07:00:00,0.873
M028,H028,2026-04-10 16:00:00,0.466
M027,H027,2026-04-17 03:00:00,0.099
M016,H016,2026-04-29 04:00:00,0.022
M021,H021,2026-04-07 07:00:00,0.39
M035,H035,2026-04-30 20:00:00,1.393
M030,H030,2026-04-03 13:00:00,0.221
M015,H015,2026-04-18 23:00:00,0.533
M008,H008,2026-04-16 20:00:00,0.348
M036,H036,2026-04-28 08:00:00,0.17
M037,H037,2026-04-30 04:00:00,0.043
M020,H020,2026-04-19 07:00:00,0.497
M007,H007,2026-04-25 05:00:00,0.135
M009,H009,2026-04-08 00:00:00,0.295
M026,H026,2026-04-09 08:00:00,0.57
M007,H007,2026-04-02 02:00:00,0.052
M017,H017,2026-04-20 16:00:00,0.164
M038,H038,2026-04-10 08:00:00,0.551
M007,H007,2026-04-05 09:00:00,0.219
M005,H005,2026-04-29 03:00:00,0.048
M008,H008,2026-04-28 00:00:00,0.067
M027,H027,2026-04-22 13:00:00,0.27
M020,H020,2026-04-13 09:00:00,0.317
M004,H004,2026-04-22 14:00:00,0.148
M008,H008,2026-04-15 05:00:00,0.077
M015,H015,2026-04-20 00:00:00,0.234
M013,H013,2026-04-02 08:00:00,0.236
M016,H016,2026-04-05 17:00:00,0.082
M004,H004,2026-04-14 07:00:00,0.326
M038,H038,2026-04-26 15:00:00,0.43
M029,H029,2026-04-14 14:00:00,0.314
M023,H023,2026-04-27 11:00:00,0.53
M025,H025,2026-04-29 20:00:00,1.495
M021,H021,2026-04-15 07:00:00,0.323
M040,H040,2026-04-22 18:00:00,0.21
M031,H031,2026-04-24 15:00:00,0.241
M039,H039,2026-04-04 17:00:00,0.67
M026,H026,2026-04-08 01:00:00,0.212
M030,H030,2026-04-05 23:00:00,0.17
M033,H033,2026-04-01 17:00:00,0.346
M002,H002,2026-04-11 14:00:00,0.358
M017,H017,2026-04-01 19:00:00,0.412
M018,H018,2026-04-04 03:00:00,0.192
M017,H017,2026-04-11 19:00:00,0.464
M002,H002,2026-04-17 04:00:00,0.205
M025,H025,2026-04-30 00:00:00,0.222
M037,H037,2026-04-26 10:00:00,0.095
M027,H027,2026-04-18 00:00:00,0.177
M006,H006,2026-04-28 11:00:00,0.279
M011,H011,2026-04-17 16:00:00,0.438
M011,H011,2026-04-17 03:00:00,0.125
M017,H017,2026-04-26 06:00:00,0.243
M019,H019,2026-04-02 13:00:00,0.414
M034,H034,2026-04-23 10:00:00,0.427
M018,H018,2026-04-07 18:00:00,0.738
M012,H012,2026-04-09 02:00:00,0.091
M022,H022,2026-04-21 20:00:00,0.913
M031,H031,2026-04-26 17:00:00,0.425
M001,H001,2026-04-03 07:00:00,0.381
M003,H003,2026-04-07 13:00:00,0.257
M039,H039,2026-04-09 02:00:00,0.143
M033,H033,2026-04-13 10:00:00,0.19
M008,H008,2026-04-18 19:00:00,0.395
M014,H014,2026-04-03 23:00:00,0.368
M020,H020,2026-04-26 13:00:00,0.362
M016,H016,2026-04-27 09:00:00,0.057
M007,H007,2026-04-24 23:00:00,0.144
M033,H033,2026-04-27 08:00:00,0.255
M004,H004,2026-04-05 05:00:00,0.156
M033,H033,2026-04-17 07:00:00,0.304
M034,H034,2026-04-12 03:00:00,0.141
M038,H038,2026-04-08 00:00:00,0.179
M032,H032,2026-04-30 17:00:00,0.357
M021,H021,2026-04-09 23:00:00,0.197
M027,H027,2026-04-28 23:00:00,0.196
M030,H030,2026-04-19 22:00:00,0.308
M038,H038,2026-04-23 13:00:00,0.378
M021,H021,2026-04-20 02:00:00,0.087
M019,H019,2026-04-05 06:00:00,0.556
M029,H029,2026-04-16 04:00:00,0.14
M006,H006,2026-04-08 09:00:00,0.369
M033,H033,2026-04-30 12:00:00,0.202
M027,H027,2026-04-19 23:00:00,0.263
M015,H015,2026-04-24 03:00:00,0.159
M004,H004,2026-04-29 03:00:00,0.074
M034,H034,2026-04-05 04:00:00,0.199
M017,H017,2026-04-03 00:00:00,0.077
M007,H007,2026-04-14 16:00:00,0.179
M019,H019,2026-04-20 07:00:00,0.704
M012,H012,2026-04-10 11:00:00,0.202
M003,H003,2026-04-27 00:00:00,0.12
M002,H002,2026-04-05 18:00:00,0.815
M007,H007,2026-04-06 00:00:00,0.091
M010,H010,2026-04-01 01:00:00,0.125
M034,H034,2026-04-30 05:00:00,0.303
M027,H027,2026-04-11 11:00:00,0.312
M013,H013,2026-04-28 13:00:00,0.133
M012,H012,2026-04-13 00:00:00,0.111
M018,H018,2026-04-18 07:00:00,0.839
M027,H027,2026-04-18 03:00:00,0.102
M021,H021,2026-04-05 10:00:00,0.253
M015,H015,2026-04-19 00:00:00,0.32
M039,H039,2026-04-05 06:00:00,0.712
M019,H019,2026-04-29 11:00:00,0.333
M025,H025,2026-04-13 15:00:00,0.507
M023,H023,2026-04-15 21:00:00,0.823
M008,H008,2026-04-16 22:00:00,0.183
M039,H039,2026-04-15 01:00:00,0.223
M038,H038,2026-04-17 08:00:00,0.552
M020,H020,2026-04-16 14:00:00,0.242
M026,H026,2026-04-05 02:00:00,0.177
M027,H027,2026-04-27 03:00:00,0.083
M012,H012,2026-04-11 22:00:00,0.453
M025,H025,2026-04-18 10:00:00,0.529
M035,H035,2026-04-01 14:00:00,0.543
M024,H024,2026-04-27 22:00:00,0.751
M005,H005,2026-04-16 19:00:00,0.336
M035,H035,2026-04-02 00:00:00,0.306
M027,H027,2026-04-29 08:00:00,0.351
M035,H035,2026-04-04 07:00:00,0.967
M025,H025,2026-04-16 18:00:00,0.995
M025,H025,2026-04-23 03:00:00,0.186
M012,H012,2026-04-23 15:00:00,0.202
M013,H013,2026-04-02 12:00:00,0.099
M009,H009,2026-04-26 02:00:00,0.204
M009,H009,2026-04-09 21:00:00,1.184
M026,H026,2026-04-06 17:00:00,0.675
M013,H013,2026-04-01 06:00:00,0.172
M027,H027,2026-04-12 04:00:00,0.13
M017,H017,2026-04-12 14:00:00,0.138
M022,H022,2026-04-20 10:00:00,0.24
M021,H021,2026-04-30 09:00:00,0.202
M002,H002,2026-04-05 07:00:00,0.547
M021,H021,2026-04-17 14:00:00,0.191
M032,H032,2026-04-26 03:00:00,0.114
M037,H037,2026-04-14 12:00:00,0.114
M031,H031,2026-04-18 13:00:00,0.354
M012,H012,2026-04-13 05:00:00,0.147
M027,H027,2026-04-11 14:00:00,0.257
M011,H011,2026-04-26 08:00:00,0.661
M032,H032,2026-04-08 17:00:00,0.383
M024,H024,2026-04-14 15:00:00,0.0
M020,H020,2026-04-09 02:00:00,0.092
M037,H037,2026-04-23 10:00:00,0.078
M003,H003,2026-04-11 00:00:00,0.118
M015,H015,2026-04-10 11:00:00,0.415
M025,H025,2026-04-03 15:00:00,0.477
M028,H028,2026-04-21 19:00:00,1.117
M025,H025,2026-04-01 17:00:00,0.737
M014,H014,2026-04-10 04:00:00,0.182
M027,H027,2026-04-28 12:00:00,0.319
M004,H004,2026-04-14 18:00:00,0.453
M008,H008,2026-04-26 00:00:00,0.068
M013,H013,2026-04-09 20:00:00,0.321
M035,H035,2026-04-19 19:00:00,1.651
M005,H005,2026-04-11 07:00:00,0.272
M002,H002,2026-04-22 17:00:00,0.499
M015,H015,2026-04-25 00:00:00,0.321
M033,H033,2026-04-09 00:00:00,0.115
M009,H009,2026-04-03 12:00:00,0.525
M025,H025,2026-04-06 11:00:00,
M035,H035,2026-04-25 20:00:00,1.609
M023,H023,2026-04-16 15:00:00,0.415
M018,H018,2026-04-16 22:00:00,0.923
M016,H016,2026-04-08 10:00:00,0.031
M021,H021,2026-04-26 01:00:00,0.134
M038,H038,2026-04-04 15:00:00,0.345
M016,H016,2026-04-09 02:00:00,0.018
M016,H016,2026-04-18 12:00:00,0.055
M022,H022,2026-04-27 13:00:00,0.369
M012,H012,2026-04-19 07:00:00,0.436
M003,H003,2026-04-14 21:00:00,0.653
M022,H022,2026-04-12 20:00:00,1.004
M018,H018,2026-04-30 00:00:00,0.267
M029,H029,2026-04-10 00:00:00,0.165
M021,H021,2026-04-11 16:00:00,0.351
M017,H017,2026-04-19 06:00:00,0.27
M021,H021,2026-04-26 12:00:00,0.345
M013,H013,2026-04-17 00:00:00,0.085
M026,H026,2026-04-03 18:00:00,1.099
M039,H039,2026-04-04 00:00:00,0.309
M038,H038,2026-04-15 04:00:00,0.193
M015,H015,2026-04-22 13:00:00,0.515
M032,H032,2026-04-22 03:00:00,0.098
M022,H022,2026-04-23 13:00:00,0.297
M001,H001,2026-04-07 21:00:00,0.531
M014,H014,2026-04-26 11:00:00,0.541
M029,H029,2026-04-06 15:00:00,0.288
M038,H038,2026-04-06 05:00:00,0.286
M040,H040,2026-04-11 20:00:00,0.266
M035,H035,2026-04-09 17:00:00,0.779
M002,H002,2026-04-20 08:00:00,0.566
M040,H040,2026-04-29 03:00:00,0.037
M036,H036,2026-04-13 01:00:00,0.076
M035,H035,2026-04-19 05:00:00,0.417
M022,H022,2026-04-14 16:00:00,0.286
M011,H011,2026-04-29 00:00:00,0.212
M016,H016,2026-04-11 04:00:00,0.022
M012,H012,2026-04-22 22:00:00,0.438
M024,H024,2026-04-04 20:00:00,1.562
M034,H034,2026-04-18 14:00:00,0.424
M001,H001,2026-04-19 13:00:00,0.26
M030,H030,2026-04-27 16:00:00,0.187
M029,H029,2026-04-09 12:00:00,0.389
M030,H030,2026-04-11 09:00:00,0.236
M026,H026,2026-04-20 02:00:00,0.196
M010,H010,2026-04-26 13:00:00,0.349
M040,H040,2026-04-10 20:00:00,0.293
M038,H038,2026-04-12 05:00:00,0.268
M001,H001,2026-04-03 04:00:00,0.095
M039,H039,2026-04-06 14:00:00,0.422
M017,H017,2026-04-22 15:00:00,0.129
M019,H019,2026-04-03 16:00:00,0.419
M035,H035,2026-04-15 18:00:00,
M005,H005,2026-04-21 21:00:00,0.338
M015,H015,2026-04-17 11:00:00,0.42
M034,H034,2026-04-15 15:00:00,0.338
M019,H019,2026-04-10 10:00:00,0.359
M010,H010,2026-04-12 01:00:00,0.162
M038,H038,2026-04-25 15:00:00,0.232
M006,H006,2026-04-09 22:00:00,0.597
M040,H040,2026-04-25 22:00:00,0.235
M020,H020,2026-04-29 07:00:00,0.52
M003,H003,2026-04-14 17:00:00,0.446
M020,H020,2026-04-20 02:00:00,0.085
M029,H029,2026-04-26 09:00:00,0.364
M015,H015,2026-04-20 16:00:00,0.542
M029,H029,2026-04-13 11:00:00,0.279
M023,H023,2026-04-22 04:00:00,0.226
M027,H027,2026-04-16 16:00:00,0.226
M033,H033,2026-04-19 22:00:00,0.442
M034,H034,2026-04-30 19:00:00,1.132
M030,H030,2026-04-23 18:00:00,0.361
M009,H009,2026-04-23 17:00:00,0.918
M013,H013,2026-04-24 18:00:00,0.273
M008,H008,2026-04-08 15:00:00,0.109
M019,H019,2026-04-15 03:00:00,0.132
M027,H027,2026-04-14 23:00:00,0.235
M024,H024,2026-04-15 13:00:00,0.487
M034,H034,2026-04-27 22:00:00,0.665
M033,H033,2026-04-11 21:00:00,0.472
M011,H011,2026-04-26 19:00:00,1.331
M011,H011,2026-04-05 23:00:00,0.394
M014,H014,2026-04-30 09:00:00,0.541
M012,H012,2026-04-12 12:00:00,0.293
M026,H026,2026-04-06 18:00:00,0.698
M018,H018,2026-04-19 14:00:00,0.521
M021,H021,2026-04-10 18:00:00,0.49
M002,H002,2026-04-26 12:00:00,0.54
M031,H031,2026-04-16 06:00:00,0.389
M006,H006,2026-04-15 10:00:00,0.337
M026,H026,2026-04-22 03:00:00,0.174
M014,H014,2026-04-24 00:00:00,0.257
M012,H012,2026-04-05 07:00:00,0.406
M017,H017,2026-04-30 10:00:00,0.123
M039,H039,2026-04-25 04:00:00,0.226
M021,H021,2026-04-21 18:00:00,0.402
M016,H016,2026-04-24 12:00:00,0.041
M021,H021,2026-04-24 15:00:00,0.189
M034,H034,2026-04-04 12:00:00,0.49
M009,H009,2026-04-10 01:00:00,0.214
M031,H031,2026-04-13 11:00:00,0.211
M002,H002,2026-04-26 07:00:00,0.593
M016,H016,2026-04-11 07:00:00,0.088
M028,H028,2026-04-18 22:00:00,0.603
M040,H040,2026-04-04 05:00:00,0.078
M035,H035,2026-04-23 02:00:00,0.152
M018,H018,2026-04-17 18:00:00,0.999
M029,H029,2026-04-07 15:00:00,0.248
M040,H040,2026-04-28 18:00:00,0.225
M001,H001,2026-04-16 14:00:00,0.244
M017,H017,2026-04-02 18:00:00,0.267
M038,H038,2026-04-11 16:00:00,0.512
M030,H030,2026-04-29 07:00:00,0.304
M026,H026,2026-04-16 03:00:00,0.18
M015,H015,2026-04-13 09:00:00,0.463
M008,H008,2026-04-08 03:00:00,0.045
M013,H013,2026-04-05 21:00:00,0.428
M003,H003,2026-04-10 20:00:00,0.699
M018,H018,2026-04-23 09:00:00,0.5
M030,H030,2026-04-16 09:00:00,0.167
M029,H029,2026-04-14 05:00:00,0.245
M033,H033,2026-04-03 16:00:00,0.25
M026,H026,2026-04-29 06:00:00,0.561
M005,H005,2026-04-18 09:00:00,0.171
M006,H006,2026-04-14 10:00:00,0.253
M040,H040,2026-04-01 18:00:00,0.234
M021,H021,2026-04-30 07:00:00,0.447
M014,H014,2026-04-20 20:00:00,1.152
M030,H030,2026-04-17 04:00:00,0.06
M009,H009,2026-04-20 15:00:00,0.506
M020,H020,2026-04-27 05:00:00,0.184
M004,H004,2026-04-02 02:00:00,0.074
M024,H024,2026-04-25 14:00:00,0.405
M014,H014,2026-04-09 16:00:00,0.538
M008,H008,2026-04-05 19:00:00,0.3
M008,H008,2026-04-27 20:00:00,0.275
M020,H020,2026-04-27 21:00:00,0.658
M004,H004,2026-04-22 12:00:00,0.267
M001,H001,2026-04-12 01:00:00,0.148
M017,H017,2026-04-05 23:00:00,0.146
M036,H036,2026-04-11 22:00:00,0.279
M020,H020,2026-04-20 13:00:00,0.243
M040,H040,2026-04-22 07:00:00,0.199
M031,H031,2026-04-09 05:00:00,0.198
M012,H012,2026-04-12 14:00:00,0.21
M010,H010,2026-04-26 05:00:00,0.247
M023,H023,2026-04-07 01:00:00,0.21
M007,H007,2026-04-10 09:00:00,0.175
M013,H013,2026-04-16 18:00:00,0.254
M039,H039,2026-04-17 04:00:00,0.23
M005,H005,2026-04-22 05:00:00,0.094
M012,H012,2026-04-03 22:00:00,0.381
M035,H035,2026-04-30 18:00:00,0.793
M019,H019,2026-04-12 05:00:00,0.318
M025,H025,2026-04-19 04:00:00,0.257
M006,H006,2026-04-19 00:00:00,0.215
M016,H016,2026-04-02 16:00:00,0.047
M005,H005,2026-04-26 13:00:00,0.177
M039,H039,2026-04-05 05:00:00,0.38
M002,H002,2026-04-30 17:00:00,0.455
M023,H023,2026-04-21 20:00:00,1.487
M040,H040,2026-04-22 23:00:00,0.095
M034,H034,2026-04-14 16:00:00,0.432
M034,H034,2026-04-05 17:00:00,0.77
M020,H020,2026-04-23 09:00:00,0.271
M007,H007,2026-04-27 05:00:00,0.128
M031,H031,2026-04-16 05:00:00,0.222
M035,H035,2026-04-07 23:00:00,0.403
M037,H037,2026-04-26 15:00:00,0.092
M012,H012,2026-04-18 16:00:00,0.225
M016,H016,2026-04-15 18:00:00,0.074
M021,H021,2026-04-14 04:00:00,0.09
M038,H038,2026-04-14 22:00:00,0.468
M013,H013,2026-04-27 16:00:00,0.127
M009,H009,2026-04-19 22:00:00,1.035
M029,H029,2026-04-05 02:00:00,0.139
M033,H033,2026-04-05 22:00:00,0.421
M020,H020,2026-04-05 11:00:00,0.272
M038,H038,2026-04-05 19:00:00,1.193
M001,H001,2026-04-23 20:00:00,0.746
M016,H016,2026-04-13 22:00:00,0.083
M006,H006,2026-04-02 06:00:00,0.444
M032,H032,2026-04-04 07:00:00,0.586
M002,H002,2026-04-30 15:00:00,0.315
M014,H014,2026-04-08 05:00:00,0.253
M019,H019,2026-04-05 05:00:00,0.352
M039,H039,2026-04-22 15:00:00,0.358
M016,H016,2026-04-05 23:00:00,0.053
M011,H011,2026-04-24 23:00:00,
M005,H005,2026-04-27 15:00:00,0.135
M032,H032,2026-04-10 04:00:00,0.136
M008,H008,2026-04-26 03:00:00,0.058
M018,H018,2026-04-26 16:00:00,0.625
M038,H038,2026-04-22 18:00:00,0.809
M026,H026,2026-04-19 21:00:00,-0.957
M026,H026,2026-04-25 17:00:00,0.82
M014,H014,2026-04-30 16:00:00,0.522
M030,H030,2026-04-27 06:00:00,0.216
M030,H030,2026-04-07 04:00:00,0.075
M017,H017,2026-04-17 02:00:00,0.048
M009,H009,2026-04-27 11:00:00,0.444
M031,H031,2026-04-24 14:00:00,0.232
M009,H009,2026-04-03 09:00:00,0.532
M035,H035,2026-04-08 05:00:00,0.424
M040,H040,2026-04-10 13:00:00,0.128
M005,H005,2026-04-28 01:00:00,0.062
M012,H012,2026-04-22 21:00:00,0.592
M038,H038,2026-04-28 00:00:00,
M034,H034,2026-04-13 18:00:00,0.884
M039,H039,2026-04-24 11:00:00,0.452
M001,H001,2026-04-11 21:00:00,0.663
M003,H003,2026-04-29 17:00:00,0.376
M007,H007,2026-04-23 11:00:00,0.142
M004,H004,2026-04-05 19:00:00,0.382
M009,H009,2026-04-03 11:00:00,0.477
M017,H017,2026-04-30 05:00:00,0.113
M018,H018,2026-04-09 09:00:00,0.529
M029,H029,2026-04-04 20:00:00,0.947
M021,H021,2026-04-03 23:00:00,0.244
M039,H039,2026-04-09 17:00:00,0.558
M021,H021,2026-04-17 06:00:00,0.284
M008,H008,2026-04-10 17:00:00,0.178
M006,H006,2026-04-22 22:00:00,0.589
M019,H019,2026-04-22 17:00:00,0.607
M021,H021,2026-04-14 01:00:00,0.082
M004,H004,2026-04-29 18:00:00,0.405
M019,H019,2026-04-21 10:00:00,0.446
M005,H005,2026-04-15 11:00:00,0.124
M005,H005,2026-04-30 20:00:00,0.356
M040,H040,2026-04-04 17:00:00,0.175
M028,H028,2026-04-25 17:00:00,0.55
M012,H012,2026-04-23 00:00:00,0.105
M035,H035,2026-04-03 06:00:00,0.639
M019,H019,2026-04-26 05:00:00,0.367
M013,H013,2026-04-05 05:00:00,0.115
M020,H020,2026-04-17 11:00:00,0.22
M035,H035,2026-04-17 23:00:00,0.488
M002,H002,2026-04-16 05:00:00,0.269
M015,H015,2026-04-09 11:00:00,0.416
M035,H035,2026-04-19 01:00:00,0.248
M034,H034,2026-04-03 21:00:00,1.101
M011,H011,2026-04-05 07:00:00,0.723
M011,H011,2026-04-16 22:00:00,0.689
M039,H039,2026-04-21 22:00:00,0.856
M001,H001,2026-04-28 12:00:00,0.219
M033,H033,2026-04-16 13:00:00,0.187
M025,H025,2026-04-04 13:00:00,0.643
M030,H030,2026-04-29 11:00:00,0.194
M004,H004,2026-04-04 07:00:00,0.374
M025,H025,2026-04-30 04:00:00,0.183
M011,H011,2026-04-14 19:00:00,0.914
M010,H010,2026-04-23 18:00:00,0.688
M040,H040,2026-04-13 05:00:00,0.064
M008,H008,2026-04-16 11:00:00,0.12
M029,H029,2026-04-20 17:00:00,0.401
M038,H038,2026-04-18 04:00:00,0.171
M027,H027,2026-04-16 03:00:00,0.109
M017,H017,2026-04-20 17:00:00,0.19
M040,H040,2026-04-08 18:00:00,0.212
M022,H022,2026-04-26 20:00:00,0.871
M029,H029,2026-04-10 10:00:00,0.232
M028,H028,2026-04-21 01:00:00,0.15
M005,H005,2026-04-03 10:00:00,0.119
M025,H025,2026-04-24 09:00:00,0.362
M010,H010,2026-04-29 10:00:00,-0.257
M021,H021,2026-04-01 15:00:00,0.237
M014,H014,2026-04-24 14:00:00,0.399
M028,H028,2026-04-21 10:00:00,0.292
M009,H009,2026-04-26 17:00:00,0.913
M017,H017,2026-04-24 04:00:00,0.073
M010,H010,2026-04-29 15:00:00,0.276
M020,H020,2026-04-11 18:00:00,0.681
M023,H023,2026-04-18 11:00:00,0.541
M024,H024,2026-04-03 03:00:00,0.108
M003,H003,2026-04-23 09:00:00,0.257
M012,H012,2026-04-25 12:00:00,0.286
M022,H022,2026-04-17 14:00:00,0.23
M003,H003,2026-04-20 12:00:00,0.236
M027,H027,2026-04-21 12:00:00,0.255
M001,H001,2026-04-05 00:00:00,0.133
M032,H032,2026-04-23 11:00:00,0.246
M018,H018,2026-04-16 17:00:00,0.611
M007,H007,2026-04-06 23:00:00,0.135
M011,H011,2026-04-15 05:00:00,0.27
M001,H001,2026-04-29 00:00:00,0.126
M026,H026,2026-04-01 19:00:00,1.208
M019,H019,2026-04-10 17:00:00,0.563
M023,H023,2026-04-29 12:00:00,0.521
M002,H002,2026-04-27 06:00:00,0.481
M004,H004,2026-04-01 19:00:00,0.501
M015,H015,2026-04-29 12:00:00,0.56
M003,H003,2026-04-07 11:00:00,0.22
M037,H037,2026-04-16 09:00:00,0.113
M033,H033,2026-04-15 21:00:00,0.519
M009,H009,2026-04-01 08:00:00,0.724
M002,H002,2026-04-06 12:00:00,0.471
M019,H019,2026-04-13 10:00:00,0.41
M024,H024,2026-04-07 14:00:00,0.441
M014,H014,2026-04-22 10:00:00,0.458
M020,H020,2026-04-24 04:00:00,
M009,H009,2026-04-25 21:00:00,1.491
M035,H035,2026-04-16 23:00:00,0.459
M019,H019,2026-04-27 05:00:00,0.256
M012,H012,2026-04-20 05:00:00,0.165
M033,H033,2026-04-28 23:00:00,0.213
M034,H034,2026-04-21 06:00:00,0.518
M002,H002,2026-04-29 01:00:00,0.187
M024,H024,2026-04-20 12:00:00,0.51
M020,H020,2026-04-04 08:00:00,0.435
M029,H029,2026-04-19 03:00:00,0.117
M001,H001,2026-04-20 13:00:00,0.243
M025,H025,2026-04-28 12:00:00,0.543
M007,H007,2026-04-08 06:00:00,0.212
M003,H003,2026-04-04 06:00:00,0.323
M030,H030,2026-04-17 12:00:00,0.153
M018,H018,2026-04-16 00:00:00,0.302
M009,H009,2026-04-08 20:00:00,1.548
M023,H023,2026-04-08 10:00:00,0.412
M023,H023,2026-04-15 15:00:00,0.441
M032,H032,2026-04-22 21:00:00,0.64
M035,H035,2026-04-17 15:00:00,0.41
M013,H013,2026-04-30 11:00:00,0.125
M026,H026,2026-04-09 07:00:00,0.784
M023,H023,2026-04-30 21:00:00,1.252
M020,H020,2026-04-28 19:00:00,0.666
M023,H023,2026-04-26 20:00:00,1.79
M017,H017,2026-04-06 15:00:00,0.129
M001,H001,2026-04-20 12:00:00,0.311
M007,H007,2026-04-06 05:00:00,0.102
M024,H024,2026-04-25 19:00:00,1.111
M001,H001,2026-04-09 22:00:00,0.396
M037,H037,2026-04-04 09:00:00,0.112
M008,H008,2026-04-02 13:00:00,0.126
M025,H025,2026-04-13 19:00:00,1.59
M001,H001,2026-04-09 01:00:00,0.135
M037,H037,2026-04-04 20:00:00,0.289
M024,H024,2026-04-20 14:00:00,0.405
M035,H035,2026-04-15 14:00:00,0.332
M034,H034,2026-04-23 19:00:00,1.006
M034,H034,2026-04-26 09:00:00,
M014,H014,2026-04-17 06:00:00,0.565
M010,H010,2026-04-01 12:00:00,0.282
